# amide: ROI Analysis File - generated on Fri Aug 20 21:23:56 2010
#
# Study:	XXXXXXXXXXXX
#
# ROI:	tumor	Type:	ellipsoid
#   Data Set:	XXXXXXXXXXXX	Scaling Factor:	1
#   Frame 0, Gate 0
#      Value	      Weight	      X (mm)	      Y (mm)	      Z (mm)
    0.888005	           1	    -100.977	     10.7422	       21.25
    0.887488	           1	    -143.945	     19.3359	          51
    0.887316	       0.125	    -139.648	     53.7109	          51
    0.887008	           1	    -135.352	     32.2266	       63.75
    0.886586	           1	    -131.055	     53.7109	           0
    0.886545	           1	    -126.758	     53.7109	       21.25
    0.886513	           1	    -96.6797	     32.2266	          34
    0.886461	    0.015625	    -100.977	     58.0078	       12.75
    0.885932	    0.859375	    -96.6797	     45.1172	          17
    0.885768	      0.5625	    -100.977	     45.1172	        -8.5
     0.88547	           1	    -100.977	     10.7422	       12.75
    0.885122	           1	    -122.461	     10.7422	      -21.25
    0.885096	           1	    -122.461	     62.3047	        25.5
     0.88502	           1	    -148.242	     32.2266	          17
    0.884954	           1	    -139.648	     45.1172	       29.75
    0.884919	           1	    -135.352	     32.2266	       55.25
    0.884655	      0.0625	    -126.758	     23.6328	       80.75
    0.884543	       0.125	    -122.461	     45.1172	      -29.75
    0.884541	           1	    -148.242	     27.9297	       38.25
    0.884521	      0.6875	    -122.461	     2.14844	       63.75
    0.884289	      0.0625	     -109.57	     10.7422	       -25.5
    0.883647	     0.09375	    -92.3828	     40.8203	          34
    0.883487	           1	    -113.867	     45.1172	       46.75
    0.883368	           1	    -131.055	     6.44531	       -4.25
    0.883267	    0.109375	    -131.055	     15.0391	      -29.75
    0.883262	      0.9375	    -122.461	     62.3047	       38.25
    0.882856	    0.703125	    -126.758	     6.44531	          68
    0.882702	           1	    -131.055	     53.7109	        -8.5
    0.882613	           1	     -109.57	     49.4141	       46.75
    0.882398	           1	    -135.352	     40.8203	        59.5
    0.882354	    0.984375	    -96.6797	     36.5234	        42.5
    0.881808	    0.328125	    -143.945	     2.14844	       29.75
    0.881598	    0.640625	    -139.648	     23.6328	      -21.25
    0.881294	           1	    -122.461	     62.3047	       29.75
     0.88123	           1	    -135.352	     58.0078	       29.75
    0.881143	     0.78125	    -105.273	     58.0078	          17
    0.880844	      0.0625	    -148.242	     6.44531	       29.75
    0.880758	    0.421875	    -105.273	     58.0078	       38.25
    0.880758	           1	    -135.352	     45.1172	       38.25
    0.880572	           1	    -143.945	     45.1172	       12.75
    0.880536	           1	    -143.945	     36.5234	       38.25
    0.880459	           1	    -131.055	     58.0078	       29.75
    0.880454	           1	    -131.055	     10.7422	      -12.75
      0.8804	           1	    -131.055	     40.8203	          51
     0.88001	           1	    -148.242	     32.2266	       29.75
    0.879946	           1	    -105.273	     45.1172	       29.75
    0.879829	    0.828125	    -143.945	     15.0391	          51
    0.879755	     0.84375	    -143.945	     49.4141	       12.75
    0.879466	    0.484375	    -139.648	     23.6328	          68
    0.879204	           1	    -143.945	     40.8203	          17
    0.878632	    0.234375	    -96.6797	     49.4141	          34
     0.87846	         0.5	    -143.945	     45.1172	       -4.25
    0.878305	      0.6875	    -131.055	     58.0078	       -4.25
    0.878194	           1	    -139.648	     32.2266	       55.25
    0.878091	           1	    -126.758	     53.7109	        25.5
    0.878035	       0.375	    -139.648	    -2.14844	          34
    0.877975	           1	    -96.6797	     40.8203	          34
    0.877561	    0.984375	    -143.945	     32.2266	        -8.5
    0.876818	    0.703125	     -109.57	    -2.14844	       46.75
    0.876801	           1	    -126.758	     45.1172	      -21.25
    0.876642	           1	    -135.352	     49.4141	       38.25
    0.876607	           1	    -139.648	     27.9297	        59.5
    0.876507	           1	    -105.273	     27.9297	       63.75
    0.876478	           1	    -100.977	     49.4141	       29.75
    0.876197	           1	    -135.352	     53.7109	       38.25
     0.87598	    0.359375	    -100.977	     49.4141	       -4.25
    0.875825	    0.109375	    -135.352	     62.3047	          34
    0.875779	           1	    -131.055	     49.4141	       46.75
    0.875673	           1	    -100.977	     15.0391	       12.75
    0.875506	           1	    -143.945	     40.8203	       46.75
    0.875126	    0.390625	    -126.758	     53.7109	       63.75
    0.874359	           1	    -126.758	     62.3047	       29.75
    0.874276	    0.671875	    -139.648	     40.8203	         -17
    0.873919	           1	     -109.57	     2.14844	           0
    0.873484	           1	    -131.055	     53.7109	          51
    0.873477	      0.6875	    -122.461	     58.0078	       55.25
    0.873158	           1	    -100.977	     15.0391	       21.25
    0.872947	      0.6875	    -131.055	     2.14844	        59.5
    0.872748	           1	    -139.648	     40.8203	       38.25
    0.872731	         0.5	     -109.57	     49.4141	       63.75
    0.872648	       0.375	    -139.648	     58.0078	          17
    0.872623	           1	    -122.461	     53.7109	        4.25
    0.872513	           1	    -131.055	     15.0391	      -21.25
    0.872112	           1	    -143.945	     36.5234	       29.75
    0.871966	           1	    -100.977	     15.0391	        42.5
    0.871884	    0.703125	    -105.273	    -2.14844	          34
    0.871807	    0.140625	    -100.977	     15.0391	         -17
    0.871565	           1	    -148.242	     36.5234	          17
    0.871533	           1	    -131.055	    -2.14844	       12.75
    0.871299	    0.609375	    -113.867	     10.7422	       -25.5
    0.871171	     0.71875	    -143.945	     49.4141	         8.5
     0.87115	       0.375	    -96.6797	     49.4141	       21.25
    0.870886	       0.875	    -143.945	     36.5234	        -8.5
    0.870701	      0.1875	    -105.273	     27.9297	       72.25
    0.870603	     0.09375	    -139.648	     40.8203	      -21.25
    0.870568	     0.03125	    -96.6797	     49.4141	        4.25
    0.870507	       0.125	    -126.758	     66.6016	        25.5
    0.870441	    0.859375	    -105.273	     49.4141	        -8.5
    0.870313	           1	    -122.461	     45.1172	       46.75
    0.870142	     0.03125	    -126.758	     45.1172	      -29.75
    0.870003	           1	    -135.352	     49.4141	        42.5
    0.869724	           1	    -113.867	     6.44531	         -17
    0.869705	           1	     -109.57	     45.1172	        59.5
    0.869672	           1	    -100.977	     45.1172	       29.75
    0.869615	           1	    -135.352	     49.4141	          34
    0.869473	      0.9375	     -109.57	     49.4141	        59.5
    0.869434	           1	     -109.57	     45.1172	         -17
    0.869304	           1	    -131.055	     6.44531	        -8.5
    0.869248	       0.125	    -118.164	     32.2266	       80.75
     0.86912	    0.421875	    -100.977	     53.7109	         8.5
    0.868917	    0.046875	    -113.867	    -2.14844	        59.5
    0.868445	           1	    -126.758	     49.4141	        42.5
    0.868438	           1	    -143.945	     36.5234	       -4.25
    0.868091	    0.171875	    -131.055	     49.4141	          68
    0.868002	      0.9375	    -113.867	    -6.44531	       29.75
    0.867957	        0.75	    -122.461	    -2.14844	       55.25
    0.867906	    0.703125	    -118.164	    -2.14844	       55.25
    0.867426	           1	    -135.352	     36.5234	          51
    0.867011	      0.0625	    -139.648	     27.9297	       -25.5
    0.866559	           1	    -105.273	     23.6328	       63.75
    0.865646	    0.171875	    -143.945	     45.1172	        -8.5
    0.865366	      0.0625	    -100.977	     53.7109	           0
    0.865126	    0.890625	    -100.977	     49.4141	        4.25
    0.865064	           1	    -126.758	     49.4141	       46.75
    0.865028	    0.390625	    -100.977	     6.44531	       -4.25
    0.864787	    0.328125	    -131.055	     49.4141	      -21.25
    0.864723	      0.1875	    -92.3828	     40.8203	        25.5
    0.864652	    0.046875	    -152.539	     23.6328	       12.75
    0.864612	     0.84375	    -105.273	     32.2266	          68
     0.86446	           1	    -139.648	     10.7422	       -4.25
    0.864273	           1	    -135.352	     45.1172	        25.5
    0.864253	     0.90625	    -143.945	     40.8203	       -4.25
    0.864209	        0.75	    -100.977	     53.7109	        25.5
    0.863943	           1	    -131.055	     53.7109	          34
     0.86381	    0.015625	    -135.352	     49.4141	      -21.25
    0.863741	      0.4375	    -113.867	    -2.14844	       55.25
    0.863735	           1	    -143.945	     40.8203	        4.25
    0.863604	      0.4375	    -148.242	     45.1172	       21.25
    0.863533	           1	    -122.461	     53.7109	      -12.75
    0.863421	           1	    -135.352	    -2.14844	       21.25
     0.86326	    0.046875	    -105.273	     58.0078	       46.75
    0.863116	           1	    -118.164	     49.4141	       -4.25
    0.862984	           1	    -126.758	     53.7109	           0
    0.862923	           1	    -143.945	     40.8203	        25.5
    0.862796	           1	    -131.055	     45.1172	          51
    0.862442	           1	    -139.648	     49.4141	          17
    0.862339	           1	    -126.758	     45.1172	        59.5
    0.862223	        0.25	    -122.461	     66.6016	       29.75
    0.862149	           1	    -148.242	     32.2266	         8.5
    0.861829	           1	    -131.055	     49.4141	        59.5
     0.86171	           1	    -143.945	     27.9297	          51
     0.86171	           1	    -143.945	     36.5234	          51
    0.861693	    0.640625	    -148.242	     19.3359	        42.5
     0.86162	      0.1875	    -122.461	     49.4141	       -25.5
      0.8614	           1	    -122.461	     58.0078	       38.25
    0.861256	      0.0625	    -143.945	     49.4141	       -4.25
    0.861081	           1	    -139.648	     36.5234	          51
     0.86071	    0.984375	     -109.57	     45.1172	       63.75
    0.860109	    0.265625	     -109.57	     58.0078	          51
    0.860108	    0.890625	    -143.945	     19.3359	        -8.5
    0.859969	    0.109375	    -118.164	     10.7422	      -29.75
    0.859953	    0.203125	    -148.242	     10.7422	       38.25
    0.859845	      0.4375	    -135.352	     58.0078	           0
    0.859366	           1	    -135.352	     45.1172	          51
    0.859101	           1	    -135.352	     49.4141	       21.25
     0.85907	           1	    -100.977	     19.3359	        -8.5
    0.858822	    0.015625	     -109.57	     2.14844	       63.75
    0.858614	           1	    -131.055	     53.7109	       21.25
