# amide: ROI Analysis File - generated on Fri Aug 20 14:32:50 2010
#
# Study:	XXXXXXXXXXXX
#
# ROI:	tumor	Type:	ellipsoid
#   Data Set:	XXXXXXXXXXXX	Scaling Factor:	1
#   Frame 0, Gate 0
#      Value	      Weight	      X (mm)	      Y (mm)	      Z (mm)
    0.811303	     0.65625	     66.6016	     19.3359	         -34
    0.811055	    0.703125	     169.727	    -2.14844	          17
     0.81081	      0.3125	     139.648	    -40.8203	       29.75
    0.810178	         0.5	     169.727	    -6.44531	          17
    0.809374	    0.046875	     156.836	    -36.5234	        -8.5
    0.809357	           1	      109.57	    -6.44531	      -21.25
    0.808736	       0.375	     96.6797	     53.7109	         -34
    0.808257	           1	     75.1953	    -15.0391	         8.5
    0.808115	           1	     62.3047	    -2.14844	         -17
    0.808113	     0.96875	     75.1953	     10.7422	       46.75
    0.807772	      0.3125	     58.0078	    -10.7422	           0
    0.807598	           1	     92.3828	     45.1172	      -38.25
    0.807559	    0.109375	     161.133	     40.8203	         -17
    0.807321	           1	     105.273	     10.7422	       12.75
    0.807201	    0.015625	     96.6797	    -32.2266	          51
    0.806725	      0.1875	     169.727	     23.6328	         -17
    0.805206	    0.453125	     70.8984	    -19.3359	         -34
    0.805169	           1	      109.57	     15.0391	       46.75
    0.805127	           1	      109.57	     2.14844	        25.5
    0.805093	           1	     70.8984	    -15.0391	           0
     0.80429	           1	     62.3047	     10.7422	           0
    0.804043	         0.5	     131.055	     36.5234	      -55.25
    0.803951	           1	     62.3047	     10.7422	         8.5
     0.80377	    0.984375	      165.43	    -15.0391	      -12.75
    0.803395	     0.84375	     70.8984	     32.2266	      -29.75
    0.802833	         0.5	     169.727	    -6.44531	         -17
    0.802584	     0.40625	     66.6016	    -19.3359	        25.5
    0.802462	     0.40625	     66.6016	    -19.3359	       -25.5
    0.802244	    0.015625	     143.945	     36.5234	         -51
     0.80203	           1	     118.164	    -6.44531	      -21.25
    0.801533	    0.421875	     148.242	     53.7109	       -4.25
    0.801443	      0.0625	     148.242	     53.7109	         -17
    0.801443	    0.796875	      165.43	     27.9297	         -17
    0.801421	     0.46875	     70.8984	     19.3359	        42.5
    0.799616	    0.046875	     100.977	    -49.4141	       21.25
    0.799495	           1	     75.1953	    -10.7422	      -38.25
    0.799388	           1	     66.6016	    -15.0391	       12.75
    0.799314	           1	     70.8984	    -15.0391	       21.25
    0.798545	    0.015625	     131.055	    -36.5234	       46.75
    0.798329	    0.015625	     100.977	     36.5234	       -59.5
    0.797637	           1	     75.1953	    -23.6328	         8.5
    0.797055	    0.390625	     152.539	     45.1172	       -25.5
    0.796888	     0.78125	     105.273	     49.4141	       -42.5
    0.796708	           1	     66.6016	    -15.0391	       -4.25
    0.796688	       0.125	     126.758	     45.1172	         -51
      0.7966	    0.828125	     88.0859	    -40.8203	       21.25
    0.796419	           1	     83.7891	     45.1172	       -25.5
    0.795293	      0.5625	     92.3828	    -40.8203	       29.75
    0.795239	      0.9375	     92.3828	    -40.8203	        25.5
    0.794653	           1	     122.461	    -6.44531	        -8.5
    0.794511	           1	     88.0859	     49.4141	       -25.5
    0.793542	           1	     62.3047	     19.3359	        -8.5
    0.793037	      0.0625	     174.023	     15.0391	           0
    0.792757	      0.8125	     66.6016	    -23.6328	         8.5
    0.792132	           1	     70.8984	    -10.7422	        25.5
    0.791727	    0.046875	     161.133	    -19.3359	         -34
    0.791553	    0.265625	     135.352	    -32.2266	       46.75
    0.791189	           1	     113.867	    -6.44531	        4.25
    0.790304	    0.015625	     135.352	    -40.8203	       38.25
     0.79009	      0.1875	     79.4922	     53.7109	           0
    0.788926	        0.75	     58.0078	     6.44531	        4.25
    0.788839	    0.890625	     143.945	     45.1172	         -34
    0.788674	    0.515625	     66.6016	     2.14844	       38.25
    0.788214	           1	     122.461	    -6.44531	           0
    0.787822	    0.828125	     62.3047	    -10.7422	         -17
    0.787443	           1	     113.867	     2.14844	          34
    0.787275	     0.90625	     75.1953	     15.0391	      -46.75
    0.786877	    0.265625	     148.242	     49.4141	       -25.5
    0.786207	        0.25	     174.023	     6.44531	       -4.25
    0.786199	           1	      109.57	     2.14844	          34
    0.785862	           1	     83.7891	    -32.2266	       29.75
    0.784407	      0.0625	     66.6016	     6.44531	       -42.5
    0.784407	    0.640625	     126.758	     49.4141	       -42.5
    0.784353	     0.34375	     96.6797	    -36.5234	        42.5
    0.784208	           1	     66.6016	     6.44531	         -17
    0.784036	           1	     79.4922	    -27.9297	       29.75
    0.783406	      0.6875	     83.7891	     19.3359	      -55.25
    0.782498	    0.453125	     88.0859	    -6.44531	        59.5
    0.781997	           1	     122.461	     2.14844	       12.75
    0.781643	         0.5	     118.164	    -2.14844	         -68
    0.781516	      0.9375	     62.3047	    -15.0391	           0
    0.780913	    0.578125	      165.43	    -6.44531	      -29.75
    0.780385	           1	     143.945	     6.44531	       29.75
     0.78001	    0.015625	     169.727	     23.6328	       21.25
    0.779641	           1	     62.3047	     2.14844	           0
    0.779473	    0.171875	     122.461	     49.4141	      -46.75
    0.779105	     0.53125	      165.43	     27.9297	       21.25
    0.779043	           1	     88.0859	    -32.2266	          34
    0.778998	     0.21875	     105.273	     40.8203	      -55.25
     0.77846	       0.375	     96.6797	    -49.4141	        4.25
    0.778309	     0.46875	     169.727	     19.3359	          17
    0.777295	     0.28125	     118.164	     49.4141	      -46.75
     0.77711	    0.203125	     75.1953	    -19.3359	       -42.5
    0.776465	      0.4375	     96.6797	     40.8203	         -51
    0.776385	     0.46875	     58.0078	     15.0391	      -12.75
    0.776384	     0.15625	     58.0078	     2.14844	      -21.25
    0.776063	     0.46875	     156.836	    -27.9297	       -25.5
    0.775844	     0.03125	     143.945	     40.8203	      -46.75
    0.775745	    0.671875	      165.43	    -10.7422	       -25.5
    0.775681	        0.25	     152.539	     40.8203	         -34
     0.77559	           1	     83.7891	     49.4141	         -17
     0.77521	           1	     169.727	     10.7422	        -8.5
    0.774688	       0.125	     79.4922	    -32.2266	          34
    0.774279	           1	     122.461	     6.44531	       21.25
    0.774155	    0.953125	     135.352	     53.7109	       -25.5
    0.774029	    0.984375	     79.4922	     23.6328	      -46.75
    0.773747	      0.0625	     161.133	    -32.2266	           0
    0.773676	     0.03125	     161.133	    -27.9297	       21.25
    0.773637	           1	     118.164	    -2.14844	      -21.25
    0.773376	    0.390625	     126.758	     62.3047	      -12.75
    0.773295	    0.171875	     100.977	     53.7109	      -38.25
    0.773083	      0.0625	     96.6797	    -45.1172	       29.75
    0.772617	    0.140625	     122.461	    -6.44531	         -68
    0.772471	           1	     88.0859	     45.1172	         -34
    0.772247	      0.3125	     66.6016	     32.2266	       -25.5
    0.772131	           1	     92.3828	     49.4141	      -29.75
     0.77205	    0.234375	     105.273	    -36.5234	       46.75
    0.771404	           1	     70.8984	     10.7422	      -38.25
    0.771132	    0.359375	     75.1953	     10.7422	         -51
    0.771077	     0.96875	     139.648	     49.4141	      -29.75
    0.770649	    0.015625	     75.1953	    -32.2266	       29.75
    0.770415	    0.140625	     88.0859	    -45.1172	          17
    0.770082	      0.1875	     174.023	     6.44531	         8.5
    0.769354	    0.984375	     83.7891	     23.6328	         -51
     0.76837	     0.40625	      109.57	    -36.5234	       46.75
    0.767978	           1	     75.1953	    -19.3359	         -34
    0.767711	     0.09375	     79.4922	     53.7109	        -8.5
    0.767698	    0.046875	     131.055	    -32.2266	          51
    0.767564	           1	     83.7891	     36.5234	      -29.75
     0.76719	       0.875	     62.3047	    -15.0391	       -4.25
    0.767125	    0.140625	     88.0859	     45.1172	       -42.5
    0.766973	     0.40625	     58.0078	     2.14844	         -17
    0.766925	           1	     62.3047	    -10.7422	         8.5
    0.766549	     0.84375	     122.461	     49.4141	       -42.5
    0.766002	    0.453125	     152.539	     36.5234	      -38.25
    0.765807	     0.46875	     62.3047	     10.7422	      -29.75
    0.765294	    0.421875	     96.6797	    -45.1172	        25.5
    0.764754	     0.15625	     100.977	     58.0078	      -29.75
    0.763421	           1	     118.164	     6.44531	       21.25
    0.762933	    0.046875	     152.539	    -40.8203	       -4.25
    0.762775	    0.015625	     58.0078	     23.6328	       12.75
    0.761681	    0.015625	     66.6016	     23.6328	      -38.25
    0.761644	    0.984375	     88.0859	    -40.8203	          17
    0.761393	           1	      109.57	     19.3359	        59.5
    0.760619	        0.75	     58.0078	    -2.14844	           0
    0.760492	     0.21875	      165.43	     27.9297	        25.5
    0.759835	           1	     88.0859	     40.8203	      -29.75
    0.759835	       0.875	     75.1953	     45.1172	      -12.75
    0.759634	     0.65625	     75.1953	     36.5234	         -34
    0.759576	    0.234375	     105.273	     45.1172	         -51
    0.759362	       0.875	     62.3047	     6.44531	        25.5
    0.759252	    0.328125	     131.055	     49.4141	       -42.5
    0.759012	     0.40625	     58.0078	     10.7422	          17
    0.758602	      0.3125	     148.242	     53.7109	         8.5
    0.758293	           1	     118.164	     2.14844	       21.25
    0.757698	     0.90625	     75.1953	     15.0391	       46.75
    0.757667	       0.875	     66.6016	    -15.0391	        25.5
     0.75755	           1	     79.4922	    -27.9297	          17
     0.75754	      0.3125	     169.727	    -15.0391	       -4.25
    0.756819	     0.03125	     83.7891	    -40.8203	        25.5
    0.756158	    0.046875	     100.977	     40.8203	      -55.25
    0.755798	        0.75	     92.3828	     36.5234	         -51
    0.755709	    0.015625	     62.3047	     15.0391	          34
    0.754018	           1	     113.867	     15.0391	       46.75
    0.753512	    0.046875	     156.836	     40.8203	      -29.75
    0.753148	           1	     70.8984	    -15.0391	         8.5
    0.752712	    0.109375	     58.0078	     23.6328	        -8.5
    0.752581	        0.25	     174.023	     10.7422	           0
    0.752562	           1	     75.1953	    -19.3359	       21.25
    0.752339	      0.0625	     113.867	     53.7109	       -42.5
    0.752261	           1	     66.6016	    -15.0391	       21.25
    0.751786	           1	     122.461	     2.14844	       29.75
     0.75171	           1	      165.43	    -6.44531	      -12.75
    0.750995	       0.125	     156.836	     27.9297	       -42.5
    0.750278	           1	     70.8984	    -23.6328	         8.5
    0.749757	           1	     118.164	     6.44531	        25.5
    0.749737	    0.078125	     58.0078	     19.3359	         -17
    0.748602	    0.015625	     161.133	     40.8203	      -21.25
    0.747798	           1	     62.3047	     6.44531	      -12.75
     0.74738	    0.453125	     161.133	     36.5234	      -21.25
    0.747223	      0.6875	     143.945	    -36.5234	       29.75
